Timestep,Lambda,Reward
108.97983503341675,0.15751129388809204,1.7151071,-281.72745
109.07125043869019,0.7095739245414734,1.9911385,-279.7363
109.17122721672058,0.7236640453338623,1.9981835,-277.73813
109.27344799041748,0.26747339963912964,1.7700882,-275.96805
109.4754011631012,0.9596662521362305,2.1161847,-273.85187
109.56696844100952,0.7244868278503418,1.9985949,-271.85327
109.67336845397949,0.5236325860023499,1.8981678,-269.9551
109.75377130508423,0.9720324277877808,2.1223676,-267.83273
109.83708953857422,0.25878217816352844,1.7657425,-266.067
109.9290771484375,0.8010743260383606,2.0368886,-264.0301
110.01778674125671,0.5388240218162537,1.9057634,-262.12433
110.12154746055603,0.8516917824745178,2.0621974,-260.06213
110.2069160938263,0.6855301260948181,1.9791164,-258.083
110.29739832878113,0.36881551146507263,1.8207592,-256.26224
110.48004364967346,0.877655029296875,2.075179,-254.18706
110.56600308418274,0.836325466632843,2.0545142,-252.13254
110.6537652015686,0.2957194149494171,1.7842112,-250.34833
110.7392897605896,0.5610843896865845,1.9168937,-248.43143
110.82362103462219,0.7230380773544312,1.9978704,-246.43356
110.9079339504242,0.778276264667511,2.0254896,-244.40808
111.00999212265015,0.10813674330711365,1.6904198,-242.71767
111.09639096260071,0.7595161199569702,2.0161095,-240.70155
111.1760184764862,0.674288272857666,1.9734956,-238.72806
111.25778698921204,0.21322563290596008,1.7429643,-236.98509
111.43807315826416,0.33678698539733887,1.804745,-235.18034
111.52014994621277,0.36017540097236633,1.8164392,-233.3639
111.6076385974884,0.49231281876564026,1.8825079,-231.4814
111.68680119514465,0.7417834401130676,2.0072432,-229.47415
111.76825308799744,0.030836790800094604,1.6517699,-227.82239
111.84835767745972,0.5494383573532104,1.9110706,-225.91132
111.94092583656311,0.3129171133041382,1.79281,-224.1185
112.03285574913025,0.7295148372650146,2.001109,-222.11739
112.1221137046814,0.23009854555130005,1.7514007,-220.36598
112.20151543617249,0.21653664112091064,1.7446198,-218.62137
112.37972116470337,0.26258766651153564,1.7676454,-216.85373
112.46194314956665,0.29607391357421875,1.7843884,-215.06934
112.55901908874512,0.6714646816253662,1.9720838,-213.09726
112.64931750297546,0.6749361753463745,1.9738195,-211.12344
112.73144769668579,0.14490076899528503,1.7088019,-209.41464
112.81171250343323,0.39288440346717834,1.8327937,-207.58185
112.8989999294281,0.8620036244392395,2.0673532,-205.5145
112.98650646209717,0.4455870985984802,1.8591449,-203.65535
113.06340646743774,0.13320603966712952,1.7029545,-201.9524
113.15732097625732,0.8594593405723572,2.066081,-199.8863
113.3347020149231,0.5096386075019836,1.8911707,-197.99513
113.4155912399292,0.13788777589797974,1.7052953,-196.28984
113.4989697933197,0.23856279253959656,1.7556329,-194.53421
113.60211563110352,0.31047528982162476,1.7915891,-192.74261
113.68230628967285,0.5954137444496155,1.9340584,-190.80856
113.76339435577393,0.7686237096786499,2.0206633,-188.7879
113.84531545639038,0.5102784037590027,1.8914907,-186.89641
113.93234038352966,0.6224367022514343,1.9475698,-184.94884
114.01686835289001,0.9372151494026184,2.104959,-182.84387
114.10418009757996,0.8191209435462952,2.045912,-180.79796
114.28027272224426,0.8604680895805359,2.0665855,-178.73137
114.3655252456665,0.9371206760406494,2.1049118,-176.62646
114.4486494064331,0.06091246008872986,1.6668077,-174.95966
114.53124213218689,0.3240787088871002,1.7983909,-173.16127
114.62074589729309,0.7748992443084717,2.023801,-171.13747
114.70737481117249,0.42035508155822754,1.846529,-169.29094
114.79038763046265,0.8869097232818604,2.0798063,-167.21114
114.87067890167236,0.30511149764060974,1.7889072,-165.42223
114.9539692401886,0.030959367752075195,1.6518312,-163.7704
115.03595662117004,0.30972957611083984,1.7912163,-161.97919
115.19878268241882,0.7746412754058838,2.023672,-159.95552
115.28690242767334,0.985584557056427,2.1291437,-157.82637
115.37370252609253,0.23168575763702393,1.7521944,-156.07417
115.46095156669617,0.03633904457092285,1.654521,-154.41965
115.55251598358154,0.510261058807373,1.891482,-152.52817
115.63776993751526,0.9376782178878784,2.1051905,-150.42297
115.72416138648987,0.3579067885875702,1.8153049,-148.60767
115.80953025817871,0.536971926689148,1.9048374,-146.70284
115.89418411254883,0.2162359058856964,1.7444694,-144.95836
115.97813701629639,0.5642503499984741,1.9184766,-143.03989
116.159250497818,0.10053512454032898,1.686619,-141.35327
116.25068402290344,0.9197759628295898,2.0962396,-139.25703
116.33992338180542,0.7421436309814453,2.0074234,-137.2496
116.42335152626038,0.1206044852733612,1.6966537,-135.55295
116.5002293586731,0.6086548566818237,1.9406788,-133.61227
116.58751654624939,0.8105135560035706,2.0416083,-131.57066
116.67850637435913,0.813116729259491,2.0429099,-129.52776
116.7662000656128,0.6663482189178467,1.9695256,-127.55823
116.84816145896912,0.8464322090148926,2.0595675,-125.49866
116.93792939186096,0.6782962679862976,1.9754996,-123.523155
117.1161699295044,0.7027623653411865,1.9877326,-121.53542
117.21057605743408,0.5731635093688965,1.9229332,-119.61249
117.29815983772278,0.7965637445449829,2.0346334,-117.57786
117.38232851028442,0.46217140555381775,1.8674371,-115.71042
117.46452951431274,0.8558403253555298,2.0642717,-113.64615
117.54578638076782,0.8978887796401978,2.085296,-111.56085
117.62804317474365,0.43595007061958313,1.8543265,-109.70653
117.72626805305481,0.8811897039413452,2.0769463,-107.62958
117.81039190292358,0.4937048554420471,1.883204,-105.746376
117.9022696018219,0.33504223823547363,1.8038726,-103.942505
118.10076355934143,0.019956111907958984,1.6463295,-102.29617
118.19386529922485,0.5950164794921875,1.9338597,-100.36231
118.2848653793335,0.2342420518398285,1.7534724,-98.60884
118.37279558181763,0.8779017925262451,2.0753024,-96.53354
118.46034264564514,0.4208024740219116,1.8467526,-94.68678
118.5522837638855,0.35624510049819946,1.8144741,-92.87231
118.63885188102722,0.8551993370056152,2.063951,-90.80836
118.73104214668274,0.9609688520431519,2.1168358,-88.69152
118.81956911087036,0.8250478506088257,2.0488753,-86.64265
118.90189337730408,0.7127892374992371,1.9927461,-84.6499
119.06214714050293,0.6929013729095459,1.9828022,-82.6671
119.15177702903748,0.36494240164756775,1.8188226,-80.848274
119.2365448474884,0.6628069877624512,1.967755,-78.880516
119.32391571998596,0.49479106068611145,1.883747,-76.99677
119.41127729415894,0.984740138053894,2.1287215,-74.86805
119.50173759460449,0.5226943492889404,1.8976986,-72.97035
119.58082151412964,0.7294963598251343,2.0010996,-70.96925
119.66467785835266,0.16383004188537598,1.7182665,-69.250984
119.7564926147461,0.6335459351539612,1.9531245,-67.29786
119.84055066108704,0.08127382397651672,1.6769884,-65.62087
119.99733757972717,0.8408987522125244,2.0568008,-63.56407
120.06831336021423,0.33398503065109253,1.803344,-61.760727
